1778		С 1931 года -- епископ Бугурусланский , викарий Оренбургской епархии .	[root[nmod[case[С]][amod[1931]][года]][punct[--]][епископ][amod[Бугурусланский]][conj[punct[,]][викарий][nmod[amod[Оренбургской]][епархии]]][punct[.]]]
1779		В настоящее время по объёму промышленного производства Екатеринбург занимает одно из последних мест среди российских городов , миллионников ( уступая Москве , Санкт-Петербургу , Перми , Челябинску , Уфе , Нижнему Новгороду и Омску ) .	[root[obl[case[В]][amod[настоящее]][время]][obl[case[по]][объёму][nmod[amod[промышленного]][производства]]][nsubj[Екатеринбург]][занимает][obj[одно][nmod[case[из]][amod[последних]][мест]]][obl[case[среди]][amod[российских]][городов][punct[,]][appos[миллионников]]][advcl[punct[(]][уступая][iobj[Москве][conj[punct[,]][Санкт-Петербургу]][conj[punct[,]][Перми]][conj[punct[,]][Челябинску]][conj[punct[,]][Уфе]][conj[punct[,]][amod[Нижнему]][Новгороду]][conj[cc[и]][Омску]]][punct[)]]][punct[.]]]
1780		В 1965 году начался выпуск служебных марок .	[root[obl[case[В]][amod[1965]][году]][начался][nsubj[выпуск][nmod[amod[служебных]][марок]]][punct[.]]]
1781		Книга путевых заметок `` Путешествие в Рим &#39;&#39; была издана посмертно ( , 1844 ) .	[root[nsubj:pass[Книга][nmod[amod[путевых]][заметок]][appos[punct[``]][Путешествие][nmod[case[в]][Рим]][punct[&#39;&#39;]]]][aux:pass[была]][издана][advmod[посмертно]][appos[punct[(]][punct[,]][1844][punct[)]]][punct[.]]]
1782		После пленения Каонабо борьбу индейского населения против испанских конкистадоров на острове Эспаньоле возглавили его жена Анакаона , а также касики Гуарионекс , Майобанекс , Котубано и Энрикильо .	[root[obl[case[После]][пленения][nmod[Каонабо]]][obj[борьбу][nmod[amod[индейского]][населения]][nmod[case[против]][amod[испанских]][конкистадоров]]][obl[case[на]][острове][appos[Эспаньоле]]][возглавили][nsubj[det[его]][жена][appos[Анакаона]][conj[punct[,]][cc[а][fixed[также]]][касики][appos[Гуарионекс][conj[punct[,]][Майобанекс]][conj[punct[,]][Котубано]][conj[cc[и]][Энрикильо]]]]][punct[.]]]
1783		Участвовал в боях под Сталинградом и освобождении Украинской ССР .	[root[Участвовал][obl[case[в]][боях][nmod[case[под]][Сталинградом]][conj[cc[и]][освобождении][nmod[amod[Украинской]][ССР]]]][punct[.]]]
1784		Речной бассейн реки -- бассейны рек Кольского полуострова , впадает в Баренцево море .	[root[nsubj[amod[Речной]][бассейн][nmod[реки]]][punct[--]][бассейны][nmod[рек][nmod[amod[Кольского]][полуострова]]][conj[punct[,]][впадает][obl[case[в]][amod[Баренцево]][море]]][punct[.]]]
1785		Данная форма названия принята в 1994 году .	[root[nsubj:pass[amod[Данная]][форма][nmod[названия]]][принята][obl[case[в]][amod[1994]][году]][punct[.]]]
1786		В 1498 году Фёдор Бельский женился на рязанской княжне Анне Васильевне .	[root[obl[case[В]][amod[1498]][году]][nsubj[Фёдор][flat:name[Бельский]]][женился][obl[case[на]][amod[рязанской]][княжне][appos[Анне][flat:name[Васильевне]]]][punct[.]]]
1787		Большая часть параметрических моделей ( baySeq , DESeq , edgeR и NBPSeq ) использует модель обратного биномиального распределения для объяснения избытка дисперсии .	[root[nsubj[amod[Большая]][часть][nmod[amod[параметрических]][моделей][appos[punct[(]][baySeq][conj[punct[,]][DESeq]][conj[punct[,]][edgeR]][conj[cc[и]][NBPSeq]][punct[)]]]]][использует][obj[модель][nmod[amod[обратного]][amod[биномиального]][распределения]]][obl[case[для]][объяснения][nmod[избытка][nmod[дисперсии]]]][punct[.]]]
1788		`` Не думайте , товарищи , я бросаю слова на ветер .	[root[punct[``]][advmod[Не]][думайте][vocative[punct[,]][товарищи][punct[,]]][ccomp[nsubj[я]][бросаю][obj[слова][nmod[case[на]][ветер]]]][punct[.]]]
1789		После смерти Валерия Алексеевича его вдова -- Маргарита Рудольфовна Янус -- обратилась к скульптору Вадиму Абрамовичу Сидуру с просьбой о памятнике .	[root[nsubj[nmod[case[После]][смерти][nmod[Валерия][flat:name[Алексеевича]]]][det[его]][вдова][appos[punct[--]][Маргарита][flat:name[Рудольфовна]][flat:name[Янус]][punct[--]]]][обратилась][obl[case[к]][скульптору][appos[Вадиму][flat:name[Абрамовичу]][flat:name[Сидуру]]]][obl[case[с]][просьбой][nmod[case[о]][памятнике]]][punct[.]]]
